restaurant_id,restaurant_name,date,item_id,item_name,category,day_of_week,is_holiday,temperature,rainfall,event,promotion,price,quantity_sold,quantity_prepared,quantity_wasted,ingredient_stock,ingredient_cost,selling_price,sales_previous_day,sales_7_days_ago,rolling_7_day_avg,waste_reason,waste_cost
R001,Restaurant A,2025-07-19,I016,Idli Sambar,Breakfast,5,0,30.43,16.31,0,0,80.31,16,17,1,21,24.86,80,22,19,18.71,Overproduction,24.86
R001,Restaurant A,2025-07-20,I016,Idli Sambar,Breakfast,6,0,32.82,4.88,0,0,78.6,15,16,1,19,25.88,80,16,22,17.71,Quality issue,25.88
R001,Restaurant A,2025-07-21,I016,Idli Sambar,Breakfast,0,0,30.55,2.81,0,0,79.88,16,18,2,26,26.53,80,15,20,17.14,Overproduction,53.06
R001,Restaurant A,2025-07-22,I016,Idli Sambar,Breakfast,1,0,31.25,3.84,0,0,79.85,17,19,2,15,26.34,80,16,16,17.29,Quality issue,52.68
R001,Restaurant A,2025-07-23,I016,Idli Sambar,Breakfast,2,0,29.49,0.0,0,0,81.6,16,17,1,20,25.11,80,17,16,17.29,Overproduction,25.11
R001,Restaurant A,2025-07-24,I016,Idli Sambar,Breakfast,3,0,28.07,7.45,0,0,79.48,13,14,1,23,25.61,80,16,19,16.43,Low demand,25.61
R001,Restaurant A,2025-07-25,I016,Idli Sambar,Breakfast,4,0,30.02,1.71,0,0,81.27,15,16,1,16,25.61,80,13,22,15.43,Low demand,25.61
R001,Restaurant A,2025-07-26,I016,Idli Sambar,Breakfast,5,0,31.5,10.27,1,0,81.42,21,22,1,19,25.09,80,15,16,16.14,Low demand,25.09
R001,Restaurant A,2025-07-27,I016,Idli Sambar,Breakfast,6,0,31.91,0.02,0,1,73.24,21,23,2,27,26.05,80,21,15,17.0,Low demand,52.1
R001,Restaurant A,2025-07-28,I016,Idli Sambar,Breakfast,0,0,28.93,0.0,0,0,78.47,20,21,1,18,25.1,80,21,16,17.57,Overproduction,25.1
R001,Restaurant A,2025-07-29,I016,Idli Sambar,Breakfast,1,0,29.47,6.35,0,0,78.54,19,21,2,21,27.25,80,20,17,17.86,Quality issue,54.5
R001,Restaurant A,2025-07-30,I016,Idli Sambar,Breakfast,2,0,29.44,29.12,0,0,78.51,22,23,1,27,26.29,80,19,16,18.71,Overproduction,26.29
R001,Restaurant A,2025-07-31,I016,Idli Sambar,Breakfast,3,0,31.11,3.99,0,0,79.67,16,18,2,17,27.21,80,22,13,19.14,Low demand,54.42
R001,Restaurant A,2025-08-01,I016,Idli Sambar,Breakfast,4,0,31.91,16.9,0,0,80.07,18,20,2,16,27.19,80,16,15,19.57,Low demand,54.38
R001,Restaurant A,2025-08-02,I016,Idli Sambar,Breakfast,5,0,29.64,0.38,0,1,73.22,27,29,2,21,26.07,80,18,21,20.43,Overproduction,52.14
R001,Restaurant A,2025-08-03,I016,Idli Sambar,Breakfast,6,0,29.92,4.55,0,1,70.87,21,24,3,20,25.43,80,27,21,20.43,Low demand,76.29
R001,Restaurant A,2025-08-04,I016,Idli Sambar,Breakfast,0,0,30.36,6.42,0,0,80.93,19,21,2,18,27.2,80,21,20,20.29,Overproduction,54.4
R001,Restaurant A,2025-08-05,I016,Idli Sambar,Breakfast,1,0,27.69,11.81,0,0,78.52,14,15,1,19,26.13,80,19,19,19.57,Overproduction,26.13
R001,Restaurant A,2025-08-06,I016,Idli Sambar,Breakfast,2,0,26.91,6.27,1,0,79.07,19,21,2,23,25.66,80,14,22,19.14,Overproduction,51.32
R001,Restaurant A,2025-08-07,I016,Idli Sambar,Breakfast,3,0,28.71,5.96,0,0,80.33,17,19,2,22,25.53,80,19,16,19.29,Overproduction,51.06
R001,Restaurant A,2025-08-08,I016,Idli Sambar,Breakfast,4,0,26.89,0.0,0,0,79.21,18,20,2,19,27.22,80,17,18,19.29,Quality issue,54.44
R001,Restaurant A,2025-08-09,I016,Idli Sambar,Breakfast,5,0,27.79,2.7,0,0,80.74,22,25,3,19,25.72,80,18,27,18.57,Overproduction,77.16
R001,Restaurant A,2025-08-10,I016,Idli Sambar,Breakfast,6,0,30.15,12.36,0,0,81.57,20,21,1,19,26.88,80,22,21,18.43,Overproduction,26.88
R001,Restaurant A,2025-08-11,I016,Idli Sambar,Breakfast,0,0,24.38,14.73,0,0,79.95,14,15,1,26,26.02,80,20,19,17.71,Overproduction,26.02
R001,Restaurant A,2025-08-12,I016,Idli Sambar,Breakfast,1,0,28.56,2.12,0,0,81.48,19,20,1,19,25.42,80,14,14,18.43,Low demand,25.42
R001,Restaurant A,2025-08-13,I016,Idli Sambar,Breakfast,2,0,28.53,18.79,0,0,79.5,19,21,2,17,26.31,80,19,19,18.43,Overproduction,52.62
R001,Restaurant A,2025-08-14,I016,Idli Sambar,Breakfast,3,0,26.84,6.26,0,0,78.64,15,16,1,21,25.15,80,19,17,18.14,Overproduction,25.15
R001,Restaurant A,2025-08-15,I016,Idli Sambar,Breakfast,4,1,26.85,0.0,0,1,73.15,30,32,2,22,26.42,80,15,18,19.86,Low demand,52.84
R001,Restaurant A,2025-08-16,I016,Idli Sambar,Breakfast,5,0,27.75,9.92,0,0,79.64,19,21,2,19,26.33,80,30,22,19.43,Overproduction,52.66
R001,Restaurant A,2025-08-17,I016,Idli Sambar,Breakfast,6,0,29.99,9.27,0,0,80.2,22,25,3,29,27.03,80,19,20,19.71,Quality issue,81.09
R001,Restaurant A,2025-08-18,I016,Idli Sambar,Breakfast,0,0,28.1,6.2,0,1,73.2,22,25,3,20,26.19,80,22,14,20.86,Overproduction,78.57
R001,Restaurant A,2025-08-19,I016,Idli Sambar,Breakfast,1,0,29.41,0.0,0,1,73.03,18,19,1,21,25.15,80,22,19,20.71,Quality issue,25.15
R001,Restaurant A,2025-08-20,I016,Idli Sambar,Breakfast,2,0,26.49,15.96,0,0,80.44,13,14,1,24,27.13,80,18,19,19.86,Overproduction,27.13
R001,Restaurant A,2025-08-21,I016,Idli Sambar,Breakfast,3,0,25.39,0.0,0,0,80.15,15,17,2,14,27.21,80,13,15,19.86,Overproduction,54.42
R001,Restaurant A,2025-08-22,I016,Idli Sambar,Breakfast,4,0,27.6,2.64,0,0,80.38,22,25,3,23,27.15,80,15,30,18.71,Overproduction,81.45
R001,Restaurant A,2025-08-23,I016,Idli Sambar,Breakfast,5,0,26.95,9.74,0,0,79.09,26,28,2,16,25.89,80,22,19,19.71,Low demand,51.78
R001,Restaurant A,2025-08-24,I016,Idli Sambar,Breakfast,6,0,27.97,8.04,0,0,79.83,20,21,1,15,25.78,80,26,22,19.43,Overproduction,25.78
R001,Restaurant A,2025-08-25,I016,Idli Sambar,Breakfast,0,0,27.17,15.01,0,0,79.38,14,15,1,24,26.95,80,20,22,18.29,Low demand,26.95
R001,Restaurant A,2025-08-26,I016,Idli Sambar,Breakfast,1,0,25.61,2.16,0,1,71.56,17,19,2,16,25.36,80,14,18,18.14,Overproduction,50.72
R001,Restaurant A,2025-08-27,I016,Idli Sambar,Breakfast,2,0,26.16,1.52,0,0,80.98,20,23,3,27,26.56,80,17,13,19.14,Overproduction,79.68
R001,Restaurant A,2025-08-28,I016,Idli Sambar,Breakfast,3,0,28.49,0.52,0,0,79.28,21,22,1,25,26.22,80,20,15,20.0,Overproduction,26.22
R001,Restaurant A,2025-08-29,I016,Idli Sambar,Breakfast,4,0,28.54,12.04,0,0,81.47,27,28,1,19,25.03,80,21,22,20.71,Overproduction,25.03
R001,Restaurant A,2025-08-30,I016,Idli Sambar,Breakfast,5,0,27.74,0.0,0,0,81.18,27,29,2,25,27.06,80,27,26,20.86,Overproduction,54.12
R001,Restaurant A,2025-08-31,I016,Idli Sambar,Breakfast,6,0,28.15,1.66,0,0,80.77,20,21,1,23,24.86,80,27,20,20.86,Overproduction,24.86
R001,Restaurant A,2025-09-01,I016,Idli Sambar,Breakfast,0,0,26.77,13.94,1,1,72.73,20,21,1,13,26.91,80,20,14,21.71,Overproduction,26.91
R001,Restaurant A,2025-09-02,I016,Idli Sambar,Breakfast,1,0,24.93,3.51,0,1,73.16,22,24,2,19,25.29,80,20,17,22.43,Overproduction,50.58
R001,Restaurant A,2025-09-03,I016,Idli Sambar,Breakfast,2,0,27.43,0.0,0,0,81.19,26,29,3,19,27.22,80,22,20,23.29,Low demand,81.66
R001,Restaurant A,2025-09-04,I016,Idli Sambar,Breakfast,3,0,24.72,11.46,0,0,79.66,14,15,1,26,25.78,80,26,21,22.29,Low demand,25.78
R001,Restaurant A,2025-09-05,I016,Idli Sambar,Breakfast,4,0,24.17,2.18,0,0,81.56,18,19,1,24,26.83,80,14,27,21.0,Overproduction,26.83
R001,Restaurant A,2025-09-06,I016,Idli Sambar,Breakfast,5,0,26.66,14.38,0,0,79.35,21,24,3,17,26.91,80,18,27,20.14,Overproduction,80.73
R001,Restaurant A,2025-09-07,I016,Idli Sambar,Breakfast,6,0,26.38,0.0,1,0,81.45,29,31,2,16,27.29,80,21,20,21.43,Overproduction,54.58
R001,Restaurant A,2025-09-08,I016,Idli Sambar,Breakfast,0,0,26.33,0.0,0,0,78.99,20,22,2,18,25.1,80,29,20,21.43,Low demand,50.2
R001,Restaurant A,2025-09-09,I016,Idli Sambar,Breakfast,1,0,26.46,0.6,0,1,72.37,21,23,2,18,26.47,80,20,22,21.29,Low demand,52.94
R001,Restaurant A,2025-09-10,I016,Idli Sambar,Breakfast,2,0,25.43,15.57,0,0,80.19,15,16,1,14,26.02,80,21,26,19.71,Overproduction,26.02
R001,Restaurant A,2025-09-11,I016,Idli Sambar,Breakfast,3,0,25.6,1.48,0,0,81.14,9,10,1,24,24.81,80,15,14,19.0,Low demand,24.81
R001,Restaurant A,2025-09-12,I016,Idli Sambar,Breakfast,4,0,25.82,17.11,0,0,80.89,12,13,1,19,25.32,80,9,18,18.14,Overproduction,25.32
R001,Restaurant A,2025-09-13,I016,Idli Sambar,Breakfast,5,0,26.1,1.18,0,0,81.27,19,21,2,24,25.36,80,12,21,17.86,Overproduction,50.72
R001,Restaurant A,2025-09-14,I016,Idli Sambar,Breakfast,6,0,25.17,0.0,0,0,79.29,25,26,1,14,26.48,80,19,29,17.29,Overproduction,26.48
R001,Restaurant A,2025-09-15,I016,Idli Sambar,Breakfast,0,0,24.04,1.09,0,0,81.14,21,23,2,17,27.05,80,25,20,17.43,Overproduction,54.1
R001,Restaurant A,2025-09-16,I016,Idli Sambar,Breakfast,1,0,21.89,15.76,0,0,81.43,17,19,2,24,24.73,80,21,21,16.86,Overproduction,49.46
R001,Restaurant A,2025-09-17,I016,Idli Sambar,Breakfast,2,0,24.49,1.43,0,0,79.47,17,19,2,23,26.65,80,17,15,17.14,Overproduction,53.3
R001,Restaurant A,2025-09-18,I016,Idli Sambar,Breakfast,3,0,26.52,1.22,0,0,78.97,22,23,1,22,26.65,80,17,9,19.0,Overproduction,26.65
R001,Restaurant A,2025-09-19,I016,Idli Sambar,Breakfast,4,0,23.15,15.24,0,0,79.28,16,17,1,18,26.39,80,22,12,19.57,Overproduction,26.39
R001,Restaurant A,2025-09-20,I016,Idli Sambar,Breakfast,5,0,22.16,0.0,0,0,79.67,26,28,2,18,26.71,80,16,19,20.57,Low demand,53.42
R001,Restaurant A,2025-09-21,I016,Idli Sambar,Breakfast,6,0,26.18,10.33,0,1,71.01,29,33,4,17,24.78,80,26,25,21.14,Low demand,99.12
R001,Restaurant A,2025-09-22,I016,Idli Sambar,Breakfast,0,0,24.16,11.72,1,0,81.28,20,22,2,15,25.83,80,29,21,21.0,Low demand,51.66
R001,Restaurant A,2025-09-23,I016,Idli Sambar,Breakfast,1,0,26.09,8.95,0,0,81.24,24,27,3,20,26.88,80,20,17,22.0,Overproduction,80.64
R001,Restaurant A,2025-09-24,I016,Idli Sambar,Breakfast,2,0,26.72,6.65,0,0,79.99,23,25,2,21,27.19,80,24,17,22.86,Low demand,54.38
R001,Restaurant A,2025-09-25,I016,Idli Sambar,Breakfast,3,0,21.33,12.8,0,1,72.65,21,23,2,27,26.36,80,23,22,22.71,Overproduction,52.72
R001,Restaurant A,2025-09-26,I016,Idli Sambar,Breakfast,4,0,20.34,29.16,0,1,72.38,13,14,1,13,24.73,80,21,16,22.29,Overproduction,24.73
R001,Restaurant A,2025-09-27,I016,Idli Sambar,Breakfast,5,0,24.72,3.97,0,0,78.49,25,28,3,20,26.29,80,13,26,22.14,Overproduction,78.87
R001,Restaurant A,2025-09-28,I016,Idli Sambar,Breakfast,6,0,24.86,6.26,0,0,81.13,20,22,2,22,25.08,80,25,29,20.86,Order cancellation,50.16
R001,Restaurant A,2025-09-29,I016,Idli Sambar,Breakfast,0,0,25.62,0.0,0,0,79.62,18,20,2,22,25.5,80,20,20,20.57,Overproduction,51.0
R001,Restaurant A,2025-09-30,I016,Idli Sambar,Breakfast,1,0,21.29,3.51,0,0,78.61,12,13,1,17,25.87,80,18,24,18.86,Overproduction,25.87
R001,Restaurant A,2025-10-01,I016,Idli Sambar,Breakfast,2,0,20.0,8.67,0,0,80.15,18,20,2,19,25.22,80,12,23,18.14,Overproduction,50.44
R001,Restaurant A,2025-10-02,I016,Idli Sambar,Breakfast,3,1,22.09,16.96,0,0,80.57,18,20,2,20,24.87,80,18,21,17.71,Low demand,49.74
R001,Restaurant A,2025-10-03,I016,Idli Sambar,Breakfast,4,0,20.96,0.04,0,0,78.49,18,19,1,16,26.54,80,18,13,18.43,Overproduction,26.54
R001,Restaurant A,2025-10-04,I016,Idli Sambar,Breakfast,5,0,19.12,6.09,0,0,79.47,24,25,1,15,26.43,80,18,25,18.29,Overproduction,26.43
R001,Restaurant A,2025-10-05,I016,Idli Sambar,Breakfast,6,0,20.98,15.72,0,0,79.2,16,17,1,21,25.74,80,24,20,17.71,Low demand,25.74
R001,Restaurant A,2025-10-06,I016,Idli Sambar,Breakfast,0,0,21.83,10.41,0,1,72.64,20,22,2,21,26.96,80,16,18,18.0,Low demand,53.92
R001,Restaurant A,2025-10-07,I016,Idli Sambar,Breakfast,1,0,22.83,1.94,0,0,80.88,18,19,1,20,26.92,80,20,12,18.86,Overproduction,26.92
R001,Restaurant A,2025-10-08,I016,Idli Sambar,Breakfast,2,0,19.58,0.85,0,0,80.78,18,20,2,27,26.07,80,18,18,18.86,Overproduction,52.14
R001,Restaurant A,2025-10-09,I016,Idli Sambar,Breakfast,3,0,19.59,0.71,0,0,79.83,17,18,1,16,26.53,80,18,18,18.71,Low demand,26.53
R001,Restaurant A,2025-10-10,I016,Idli Sambar,Breakfast,4,0,22.45,0.0,0,0,80.65,18,19,1,23,25.99,80,17,18,18.71,Order cancellation,25.99
R001,Restaurant A,2025-10-11,I016,Idli Sambar,Breakfast,5,0,22.77,0.0,0,0,79.15,23,25,2,20,25.21,80,18,24,18.57,Overproduction,50.42
R001,Restaurant A,2025-10-12,I016,Idli Sambar,Breakfast,6,0,22.79,7.42,0,0,78.87,24,25,1,23,25.86,80,23,16,19.71,Overproduction,25.86
R001,Restaurant A,2025-10-13,I016,Idli Sambar,Breakfast,0,0,19.03,10.15,0,0,80.03,19,21,2,17,24.96,80,24,20,19.57,Overproduction,49.92
R001,Restaurant A,2025-10-14,I016,Idli Sambar,Breakfast,1,0,18.25,5.33,0,0,79.75,23,26,3,21,25.29,80,19,18,20.29,Low demand,75.87
R001,Restaurant A,2025-10-15,I016,Idli Sambar,Breakfast,2,0,20.07,1.25,0,0,80.59,18,20,2,14,25.38,80,23,18,20.29,Overproduction,50.76
R001,Restaurant A,2025-10-16,I016,Idli Sambar,Breakfast,3,0,23.63,0.0,0,0,80.79,19,21,2,17,24.75,80,18,17,20.57,Low demand,49.5
R001,Restaurant A,2025-10-17,I016,Idli Sambar,Breakfast,4,0,21.06,0.0,0,0,80.12,19,20,1,19,25.71,80,19,18,20.71,Overproduction,25.71
R001,Restaurant A,2025-10-18,I016,Idli Sambar,Breakfast,5,0,17.11,2.23,0,0,79.78,23,24,1,19,25.91,80,19,23,20.71,Quality issue,25.91
R001,Restaurant A,2025-10-19,I016,Idli Sambar,Breakfast,6,0,19.71,10.2,0,1,73.08,31,34,3,15,26.81,80,23,24,21.71,Overproduction,80.43
R001,Restaurant A,2025-10-20,I016,Idli Sambar,Breakfast,0,1,20.46,0.0,0,0,80.14,26,28,2,20,27.1,80,31,19,22.71,Overproduction,54.2
R001,Restaurant A,2025-10-21,I016,Idli Sambar,Breakfast,1,0,22.39,1.27,0,0,80.06,17,19,2,13,26.5,80,26,23,21.86,Order cancellation,53.0
R001,Restaurant A,2025-10-22,I016,Idli Sambar,Breakfast,2,0,17.66,0.71,0,0,79.71,17,18,1,18,26.73,80,17,18,21.71,Order cancellation,26.73
R001,Restaurant A,2025-10-23,I016,Idli Sambar,Breakfast,3,0,21.38,1.22,0,0,78.87,19,21,2,23,25.86,80,17,19,21.71,Low demand,51.72
R001,Restaurant A,2025-10-24,I016,Idli Sambar,Breakfast,4,0,22.52,3.47,0,0,78.94,23,26,3,20,27.16,80,19,19,22.29,Overproduction,81.48
R001,Restaurant A,2025-10-25,I016,Idli Sambar,Breakfast,5,0,20.57,7.53,0,0,79.38,23,25,2,23,26.43,80,23,23,22.29,Overproduction,52.86
R001,Restaurant A,2025-10-26,I016,Idli Sambar,Breakfast,6,0,17.61,2.99,0,0,80.08,21,24,3,19,26.73,80,23,31,20.86,Low demand,80.19
R001,Restaurant A,2025-10-27,I016,Idli Sambar,Breakfast,0,0,20.72,0.0,0,1,71.03,21,24,3,23,25.24,80,21,26,20.14,Overproduction,75.72
R001,Restaurant A,2025-10-28,I016,Idli Sambar,Breakfast,1,0,22.24,1.28,1,0,81.01,21,22,1,19,25.69,80,21,17,20.71,Low demand,25.69
R001,Restaurant A,2025-10-29,I016,Idli Sambar,Breakfast,2,0,22.85,23.86,0,0,79.18,15,16,1,20,26.24,80,21,17,20.43,Overproduction,26.24
R001,Restaurant A,2025-10-30,I016,Idli Sambar,Breakfast,3,0,15.93,0.0,1,0,81.34,19,21,2,16,26.92,80,15,19,20.43,Quality issue,53.84
R001,Restaurant A,2025-10-31,I016,Idli Sambar,Breakfast,4,0,17.83,0.0,0,1,71.79,17,18,1,21,25.57,80,19,23,19.57,Low demand,25.57
R001,Restaurant A,2025-11-01,I016,Idli Sambar,Breakfast,5,0,21.06,0.0,0,0,78.63,19,21,2,19,27.28,80,17,23,19.0,Order cancellation,54.56
R001,Restaurant A,2025-11-02,I016,Idli Sambar,Breakfast,6,0,18.75,0.0,0,0,79.85,20,22,2,24,25.79,80,19,21,18.86,Quality issue,51.58
R001,Restaurant A,2025-11-03,I016,Idli Sambar,Breakfast,0,0,18.75,0.0,0,0,79.09,12,14,2,19,26.17,80,20,21,17.57,Order cancellation,52.34
R001,Restaurant A,2025-11-04,I016,Idli Sambar,Breakfast,1,0,18.68,7.58,0,0,81.34,18,20,2,23,27.01,80,12,21,17.14,Low demand,54.02
R001,Restaurant A,2025-11-05,I016,Idli Sambar,Breakfast,2,0,18.4,2.16,0,0,80.09,17,18,1,17,25.39,80,18,15,17.43,Low demand,25.39
R001,Restaurant A,2025-11-06,I016,Idli Sambar,Breakfast,3,0,17.36,0.0,0,0,80.43,22,24,2,18,25.45,80,17,19,17.86,Low demand,50.9
R001,Restaurant A,2025-11-07,I016,Idli Sambar,Breakfast,4,0,17.76,0.23,0,1,71.12,20,21,1,24,25.99,80,22,17,18.29,Overproduction,25.99
R001,Restaurant A,2025-11-08,I016,Idli Sambar,Breakfast,5,0,17.13,0.0,0,0,80.82,25,27,2,16,25.06,80,20,19,19.14,Low demand,50.12
R001,Restaurant A,2025-11-09,I016,Idli Sambar,Breakfast,6,0,16.64,0.0,0,0,80.57,25,26,1,19,26.39,80,25,20,19.86,Overproduction,26.39
R001,Restaurant A,2025-11-10,I016,Idli Sambar,Breakfast,0,0,16.68,1.58,0,0,79.65,16,17,1,16,25.19,80,25,12,20.43,Overproduction,25.19
R001,Restaurant A,2025-11-11,I016,Idli Sambar,Breakfast,1,0,16.93,0.0,0,0,78.41,18,19,1,22,27.08,80,16,18,20.43,Low demand,27.08
R001,Restaurant A,2025-11-12,I016,Idli Sambar,Breakfast,2,0,10.67,1.97,0,0,80.46,20,23,3,21,26.99,80,18,17,20.86,Order cancellation,80.97
R001,Restaurant A,2025-11-13,I016,Idli Sambar,Breakfast,3,0,17.9,0.0,0,1,72.92,17,18,1,19,26.44,80,20,22,20.14,Overproduction,26.44
R001,Restaurant A,2025-11-14,I016,Idli Sambar,Breakfast,4,0,18.19,0.0,0,1,72.46,14,15,1,21,24.94,80,17,20,19.29,Overproduction,24.94
R001,Restaurant A,2025-11-15,I016,Idli Sambar,Breakfast,5,0,15.05,6.25,0,0,78.55,22,23,1,19,25.04,80,14,25,18.86,Overproduction,25.04
R001,Restaurant A,2025-11-16,I016,Idli Sambar,Breakfast,6,0,14.85,4.36,0,0,80.82,20,21,1,15,26.11,80,22,25,18.14,Overproduction,26.11
R001,Restaurant A,2025-11-17,I016,Idli Sambar,Breakfast,0,0,16.54,0.0,0,0,80.93,18,20,2,22,27.04,80,20,16,18.43,Overproduction,54.08
R001,Restaurant A,2025-11-18,I016,Idli Sambar,Breakfast,1,0,15.94,0.0,0,0,80.28,19,21,2,15,26.79,80,18,18,18.57,Overproduction,53.58
R001,Restaurant A,2025-11-19,I016,Idli Sambar,Breakfast,2,0,17.28,1.25,0,0,81.45,21,23,2,17,27.07,80,19,20,18.71,Low demand,54.14
R001,Restaurant A,2025-11-20,I016,Idli Sambar,Breakfast,3,0,14.82,0.82,0,0,80.18,17,18,1,23,25.75,80,21,17,18.71,Overproduction,25.75
R001,Restaurant A,2025-11-21,I016,Idli Sambar,Breakfast,4,0,14.6,1.65,0,0,80.12,14,15,1,15,25.85,80,17,14,18.71,Low demand,25.85
R001,Restaurant A,2025-11-22,I016,Idli Sambar,Breakfast,5,0,16.21,0.0,0,0,79.92,22,24,2,20,27.16,80,14,22,18.71,Overproduction,54.32
R001,Restaurant A,2025-11-23,I016,Idli Sambar,Breakfast,6,0,17.03,0.0,0,0,80.57,22,25,3,20,27.24,80,22,20,19.0,Quality issue,81.72
R001,Restaurant A,2025-11-24,I016,Idli Sambar,Breakfast,0,0,18.49,0.0,0,0,80.11,13,14,1,19,26.42,80,22,18,18.29,Overproduction,26.42
R001,Restaurant A,2025-11-25,I016,Idli Sambar,Breakfast,1,0,16.13,0.0,0,0,80.71,17,19,2,18,25.36,80,13,19,18.0,Overproduction,50.72
R001,Restaurant A,2025-11-26,I016,Idli Sambar,Breakfast,2,0,17.5,1.59,0,0,79.6,18,19,1,21,27.16,80,17,21,17.57,Low demand,27.16
R001,Restaurant A,2025-11-27,I016,Idli Sambar,Breakfast,3,0,16.15,1.23,0,0,81.53,18,19,1,22,25.81,80,18,17,17.71,Low demand,25.81
R001,Restaurant A,2025-11-28,I016,Idli Sambar,Breakfast,4,0,14.97,0.0,0,0,81.39,17,18,1,13,25.84,80,18,14,18.14,Overproduction,25.84
R001,Restaurant A,2025-11-29,I016,Idli Sambar,Breakfast,5,0,18.72,1.45,0,1,72.32,23,24,1,20,25.39,80,17,22,18.29,Low demand,25.39
R001,Restaurant A,2025-11-30,I016,Idli Sambar,Breakfast,6,0,17.04,0.0,1,0,78.44,21,24,3,15,25.78,80,23,22,18.14,Overproduction,77.34
R001,Restaurant A,2025-12-01,I016,Idli Sambar,Breakfast,0,0,14.95,0.0,0,1,71.22,19,20,1,22,27.11,80,21,13,19.0,Overproduction,27.11
R001,Restaurant A,2025-12-02,I016,Idli Sambar,Breakfast,1,0,18.74,0.25,0,0,81.43,14,16,2,25,25.31,80,19,17,18.57,Overproduction,50.62
R001,Restaurant A,2025-12-03,I016,Idli Sambar,Breakfast,2,0,13.2,1.38,0,0,81.29,16,17,1,17,26.11,80,14,18,18.29,Overproduction,26.11
R001,Restaurant A,2025-12-04,I016,Idli Sambar,Breakfast,3,0,18.03,3.97,0,0,79.12,17,19,2,16,26.22,80,16,18,18.14,Overproduction,52.44
R001,Restaurant A,2025-12-05,I016,Idli Sambar,Breakfast,4,0,14.32,0.0,0,0,79.39,20,21,1,18,25.68,80,17,17,18.57,Overproduction,25.68
R001,Restaurant A,2025-12-06,I016,Idli Sambar,Breakfast,5,0,15.3,0.0,0,1,71.13,20,22,2,19,26.48,80,20,23,18.14,Overproduction,52.96
R001,Restaurant A,2025-12-07,I016,Idli Sambar,Breakfast,6,0,12.09,12.12,0,0,80.88,22,24,2,13,25.78,80,20,21,18.29,Overproduction,51.56
R001,Restaurant A,2025-12-08,I016,Idli Sambar,Breakfast,0,0,17.4,1.35,0,0,78.62,23,26,3,25,25.4,80,22,19,18.86,Overproduction,76.2
R001,Restaurant A,2025-12-09,I016,Idli Sambar,Breakfast,1,0,14.57,8.92,0,0,79.82,15,17,2,23,25.51,80,23,14,19.0,Overproduction,51.02
R001,Restaurant A,2025-12-10,I016,Idli Sambar,Breakfast,2,0,11.79,0.66,0,0,79.9,16,17,1,23,26.89,80,15,16,19.0,Overproduction,26.89
R001,Restaurant A,2025-12-11,I016,Idli Sambar,Breakfast,3,0,16.6,12.16,0,0,79.31,16,17,1,15,25.97,80,16,17,18.86,Overproduction,25.97
R001,Restaurant A,2025-12-12,I016,Idli Sambar,Breakfast,4,0,16.45,5.51,0,0,79.49,12,13,1,17,25.4,80,16,20,17.71,Overproduction,25.4
R001,Restaurant A,2025-12-13,I016,Idli Sambar,Breakfast,5,0,16.27,0.0,0,0,79.17,17,18,1,24,24.88,80,12,20,17.29,Overproduction,24.88
R001,Restaurant A,2025-12-14,I016,Idli Sambar,Breakfast,6,0,14.41,0.0,0,0,80.07,23,26,3,23,24.98,80,17,22,17.43,Low demand,74.94
R001,Restaurant A,2025-12-15,I016,Idli Sambar,Breakfast,0,0,18.68,0.0,0,0,79.6,19,21,2,20,27.22,80,23,23,16.86,Overproduction,54.44
R001,Restaurant A,2025-12-16,I016,Idli Sambar,Breakfast,1,0,12.97,0.0,0,1,70.7,17,18,1,27,27.04,80,19,15,17.14,Overproduction,27.04
R001,Restaurant A,2025-12-17,I016,Idli Sambar,Breakfast,2,0,17.59,2.0,0,0,80.77,20,22,2,19,26.39,80,17,16,17.71,Overproduction,52.78
R001,Restaurant A,2025-12-18,I016,Idli Sambar,Breakfast,3,0,13.04,0.0,0,0,78.77,14,16,2,19,24.91,80,20,16,17.43,Low demand,49.82
R001,Restaurant A,2025-12-19,I016,Idli Sambar,Breakfast,4,0,13.43,2.52,0,0,79.24,15,16,1,22,26.74,80,14,12,17.86,Order cancellation,26.74
R001,Restaurant A,2025-12-20,I016,Idli Sambar,Breakfast,5,0,16.42,1.08,0,0,79.42,20,22,2,18,27.27,80,15,17,18.29,Quality issue,54.54
R001,Restaurant A,2025-12-21,I016,Idli Sambar,Breakfast,6,0,16.86,0.0,0,0,80.18,20,22,2,22,26.17,80,20,23,17.86,Order cancellation,52.34
R001,Restaurant A,2025-12-22,I016,Idli Sambar,Breakfast,0,0,16.53,0.0,1,0,79.0,27,29,2,24,26.87,80,20,19,19.0,Low demand,53.74
R001,Restaurant A,2025-12-23,I016,Idli Sambar,Breakfast,1,0,17.57,0.0,1,0,81.35,21,22,1,19,24.91,80,27,17,19.57,Overproduction,24.91
R001,Restaurant A,2025-12-24,I016,Idli Sambar,Breakfast,2,0,15.56,0.0,0,0,81.24,17,19,2,19,26.26,80,21,20,19.14,Overproduction,52.52
R001,Restaurant A,2025-12-25,I016,Idli Sambar,Breakfast,3,1,12.37,0.46,0,1,70.7,18,20,2,18,24.78,80,17,14,19.71,Overproduction,49.56
R001,Restaurant A,2025-12-26,I016,Idli Sambar,Breakfast,4,0,15.56,0.0,0,1,72.25,17,18,1,24,26.15,80,18,15,20.0,Overproduction,26.15
